global_idx,sentence,verb_lemma,verb,recipient,recipient_anim,theme,theme_anim,construction,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,recipient_pos_spacy,recipient_length,theme_length,length_difference,loose_default_ratio,loose_balanced_cf_ratio,noditrans_cf_ratio,nodative_cf_ratio,counterfactual_ratio,short_first_noditransitive_ratio,random_first_noditransitive_ratio,long_first_noditransitive_ratio
17761,This afternoon I gave Wyckoff all the records documenting the thefts.,give,gave,wyckoff,a,all the records documenting the thefts,i,gave wyckoff all the records documenting the thefts,VBD,3,i,NNP,PROPN,4,NNS,NOUN,5,,,12,dative,alternating,This afternoon I gave all the records documenting the thefts to Wyckoff.,,1,6,-1.791759469,0.09777355194091797,-0.22333765029907227,-0.07110404968261719,0.006691455841064453,-0.08485221862792969,-0.07358932495117188,0.1343693733215332,0.02877330780029297
16216,"- I'II give you my best time, but leave my father out of it, ok?",give,give,you,a,my best time,i,give you my best time,VB,2,i'ii,PRP,PRON,3,NN,NOUN,4,,,18,dative,alternating,"- I'II give my best time to you, but leave my father out of it, ok?",,1,3,-1.098612289,-0.013697147369384766,-0.24044275283813477,0.07244300842285156,-0.244490385055542,-0.10883402824401855,-0.04037046432495117,-0.030420780181884766,0.26099443435668945
3935,She would send Juliet Gordon the bride roses.,send,send,juliet gordon,a,the bride roses,i,send juliet gordon the bride roses,VB,2,she,NNP,PROPN,3,NNS,NOUN,5,,,9,dative,alternating,She would send the bride roses to Juliet Gordon.,,2,3,-0.4054651081,-1.1219611167907715,-1.0210070610046387,-0.9643068313598633,-1.303870677947998,-1.2927803993225098,-0.8611874580383301,-0.014849662780761719,-0.5897355079650879
1521,"I'm twenty-one, I've got three years here, I'm going to give it everything.",give,give,it,i,everything,i,give it everything,VB,15,,PRP,PRON,16,NN,PRON,17,,,19,dative,alternating,"I'm twenty-one, I've got three years here, I'm going to give everything to it.",,1,1,0.0,0.004014492034912109,-0.13469719886779785,0.08536291122436523,-0.03653526306152344,-0.17270636558532715,-0.03492093086242676,0.05461764335632324,0.12074732780456543
14591,Give yourselves another round of applause.,give,Give,yourselves,a,another round of applause,i,Give yourselves another round of applause,VB,1,,PRP,PRON,2,NN,NOUN,3,,,8,dative,alternating,Give another round of applause to yourselves.,,1,4,-1.386294361,-0.3250412940979004,-0.6301131248474121,-0.4960207939147949,-1.198401927947998,-0.6325802803039551,-0.2352004051208496,-0.7096595764160156,0.044553279876708984
1820,It starts with a C I'll give you a clue on that.,give,give,you,a,a clue on that,i,give you a clue on that,VB,7,i,PRP,PRON,8,NN,NOUN,9,,,14,dative,alternating,It starts with a C I'll give a clue on that to you.,,1,4,-1.386294361,0.3680305480957031,0.07180976867675781,0.24152135848999023,0.0765225887298584,-0.25569605827331543,0.13856267929077148,0.10985136032104492,0.09905099868774414
19220,I've given 'em your word now.,give,given,em,a,your word,i,given em your word,VBN,2,i,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,I've given your word to 'em now.,,1,2,-0.6931471806,-0.2991964817047119,-0.2435600757598877,-0.5970458984375,0.041826486587524414,-0.5295276641845703,-0.20773029327392578,-0.7576348781585693,0.12500858306884766
2274,"he phoned her that mor it was that morning, I know it was now, and anyway he went off and he phoned her and he came back and he said to me  yes she'll, give us your phone number didn't he?",give,give,us,a,your phone number,i,give us your phone number,VB,39,she,PRP,PRON,40,NN,NOUN,41,,,48,dative,alternating,"he phoned her that mor it was that morning, I know it was now, and anyway he went off and he phoned her and he came back and he said to me  yes she'll, give your phone number to us didn't he?",,1,3,-1.098612289,0.0627596378326416,0.004040718078613281,0.029690980911254883,-0.04705619812011719,-0.10019445419311523,0.06380081176757812,0.009476184844970703,-0.0738062858581543
3917,"Ned 's Stroke of Business `` Jump in, Ned; I can give you a lift if you 're going my way. ''",give,give,you,a,a lift,i,give you a lift,VB,14,i,PRP,PRON,15,NN,NOUN,16,,,26,dative,alternating,"Ned 's Stroke of Business `` Jump in, Ned; I can give a lift to you if you 're going my way. ''",,1,2,-0.6931471806,0.1842496395111084,-0.05190229415893555,-0.14493799209594727,-0.2202754020690918,-0.23885679244995117,-0.15484237670898438,-0.12294387817382812,-0.036316871643066406
10760,God give you good morrow.,give,give,you,a,good morrow,i,give you good morrow,VBP,1,god,PRP,PRON,2,NNP,PROPN,3,,,6,dative,alternating,God give good morrow to you.,,1,2,-0.6931471806,0.27941131591796875,-0.22100353240966797,-0.1475362777709961,-0.7002696990966797,-0.9615597724914551,-0.4261307716369629,-0.40801239013671875,-0.053319454193115234
18171,"Give me your bag, sweetie.",give,Give,me,a,your bag,i,Give me your bag,VB,0,,PRP,PRON,1,NN,NOUN,2,,,7,dative,alternating,"Give your bag to me, sweetie.",,1,2,-0.6931471806,0.21892142295837402,-0.42191290855407715,-0.5143876075744629,-0.33879661560058594,-0.7837750911712646,0.6161351203918457,-0.23241519927978516,-0.14726924896240234
18915,Move out of the boarding house and I'll get you a home.,get,get,you,a,a home,i,get you a home,VB,9,i,PRP,PRON,10,NN,NOUN,11,,,14,dative,benefactive_alternating,Move out of the boarding house and I'll get a home for you.,,1,2,-0.6931471806,-0.08543515205383301,-0.22722887992858887,-0.3852245807647705,-0.23253393173217773,-0.3139457702636719,-0.526850700378418,-0.25121355056762695,0.03020000457763672
16810,Did she say that she was going to give him her answer today?,give,give,him,a,her answer,i,give him her answer,VB,8,,PRP,PRON,9,NN,NOUN,10,,,14,dative,alternating,Did she say that she was going to give her answer to him today?,,1,2,-0.6931471806,0.23593521118164062,-0.11013388633728027,-0.018009185791015625,-0.1313304901123047,-0.045078277587890625,-0.10213947296142578,-0.388521671295166,-0.14583826065063477
20334,Why else would Kichibei Shoten put ten ryo on his head... plus give us three ryo each up front?,give,give,us,a,three ryo each,i,give us three ryo each,VB,15,,PRP,PRON,16,NN,NOUN,17,,,23,dative,alternating,Why else would Kichibei Shoten put ten ryo on his head... plus give three ryo each to us up front?,,1,3,-1.098612289,0.06216859817504883,-0.13457202911376953,-0.22757768630981445,-0.29378366470336914,-0.3173799514770508,-0.08849668502807617,-0.2077193260192871,-0.17319250106811523
17007,wanted to give her the second and more.,give,give,her,a,the second and more,i,give her the second and more,VB,2,,PRP,PRON,3,JJ,ADJ,4,,,9,dative,alternating,wanted to give the second and more to her.,,1,4,-1.386294361,-0.15146160125732422,-0.23422813415527344,-0.1808328628540039,-0.28469085693359375,-0.5161428451538086,0.19710445404052734,-0.1295485496520996,-0.41882991790771484
15033,I will give Steakley more time.,give,give,steakley,a,more time,i,give steakley more time,VB,2,i,NNP,PROPN,3,NN,NOUN,4,,,7,dative,alternating,I will give more time to Steakley.,,1,2,-0.6931471806,-0.4100351333618164,-0.763232946395874,-0.4767341613769531,-0.6845579147338867,-0.6642575263977051,-0.6195943355560303,-0.5068120956420898,-0.3773365020751953
407,oh sometimes we feed them lettuce.,feed,feed,them,a,lettuce,i,feed them lettuce,VBP,3,we,PRP,PRON,4,NN,NOUN,5,,,7,dative,alternating,oh sometimes we feed lettuce to them.,,1,1,0.0,-0.1023259162902832,-0.6230206489562988,0.48397111892700195,0.30000877380371094,-0.22884607315063477,0.4821047782897949,0.32378101348876953,1.109273910522461
16154,"These Replicators, they are probably already at work building themselves another Atlantis.",build,building,themselves,a,another atlantis,i,building themselves another atlantis,VBG,9,,PRP,PRON,10,NNP,PROPN,11,,,14,dative,benefactive_alternating,"These Replicators, they are probably already at work building another atlantis for themselves.",,1,2,-0.6931471806,-0.608065128326416,-0.294126033782959,-0.2298879623413086,-0.5546798706054688,-0.48641300201416016,-0.47377824783325195,-0.4187917709350586,-0.6258301734924316
16622,"People worry a lot about sharks, but I don't give them too much thought, unless you were to fall on the reef and are bleeding in the water, that's not good.",give,give,them,a,too much thought,i,give them too much thought,VB,11,i,PRP,PRON,12,NN,NOUN,13,,,37,dative,alternating,"People worry a lot about sharks, but I don't give too much thought to them, unless you were to fall on the reef and are bleeding in the water, that's not good.",,1,3,-1.098612289,0.048551082611083984,-0.07268595695495605,-0.01128530502319336,-0.08456158638000488,-0.09937071800231934,-0.08296823501586914,-0.031778812408447266,-0.08736276626586914
1665,"Mrs S, tell me that again so it's on record.",tell,tell,me,a,that,i,tell me that,VB,3,,PRP,PRON,4,DT,PRON,5,,,13,dative,alternating,"Mrs S, tell that to me again so it's on record.",,1,1,0.0,0.012858867645263672,-0.31503820419311523,0.12465572357177734,-0.2595829963684082,-0.5109817981719971,0.28765201568603516,0.04545927047729492,-0.27942466735839844
11454,I'd Iike to ask her something.,ask,ask,her,a,something,i,ask her something,VB,4,i,PRP,PRON,5,NN,PRON,6,,,8,dative,alternating,I'd Iike to ask something to her.,,1,1,0.0,0.5039141178131104,-0.09309673309326172,0.38061046600341797,-0.014655828475952148,-0.6209111213684082,0.22702240943908691,0.43694400787353516,-0.08049225807189941
16944,Can you tell me anything about him?,tell,tell,me,a,anything about him,i,tell me anything about him,VB,2,you,PRP,PRON,3,NN,PRON,4,,,8,dative,alternating,Can you tell anything about him to me?,,1,3,-1.098612289,1.2003254890441895,0.49968814849853516,0.690960168838501,0.46336841583251953,-0.12673115730285645,1.0442655086517334,0.8104088306427002,0.33001184463500977
12368,Give me time to finish off my girl first though.,give,Give,me,a,time to finish off my girl first,i,Give me time to finish off my girl first,VB,0,,PRP,PRON,1,NN,NOUN,2,,,11,dative,alternating,Give time to finish off my girl first to me though.,,1,7,-1.945910149,1.3653688430786133,0.49169063568115234,0.4091043472290039,0.06651782989501953,0.010714054107666016,0.29061269760131836,0.13364839553833008,-0.6148238182067871
6593,"“My respects to you, sir; and may we hope you will now give us that adventure of The German Girl’s Diamonds? ”",give,give,us,a,that adventure of the german girl ’s diamonds,i,give us that adventure of the german girl ’s diamonds,VB,15,you,PRP,PRON,16,NN,NOUN,17,,,27,dative,alternating,"“My respects to you, sir; and may we hope you will now give that adventure of the german girl ’s diamonds to us? ”",,1,8,-2.079441542,-0.15500307083129883,-0.16129493713378906,-0.22172832489013672,-0.1792149543762207,-0.27356839179992676,0.16846799850463867,0.0692448616027832,-0.03876161575317383
2644,Who gave me what?,give,gave,me,a,what,i,gave me what,VBD,1,who,PRP,PRON,2,WP,PRON,3,,,5,dobj,alternating,Who gave what to me?,,1,1,0.0,-0.5587625503540039,-0.5879340171813965,0.8827190399169922,0.19514036178588867,-0.15560078620910645,0.2474675178527832,0.35607290267944336,0.696312427520752
13829,"Now, no other policy can give you the protection that this one can.",give,give,you,a,the protection that this one can,i,give you the protection that this one can,VB,6,no other policy,PRP,PRON,7,NN,NOUN,8,,,15,dative,alternating,"Now, no other policy can give the protection that this one can to you.",,1,6,-1.791759469,0.15202951431274414,0.00984954833984375,-0.2739748954772949,-0.2859940528869629,-0.6500716209411621,-0.19139385223388672,0.006918430328369141,0.02604961395263672
682,ha ha i love to give you little kisses on your neck.,give,give,you,a,little kisses on your neck,i,give you little kisses on your neck,VB,5,,PRP,PRON,6,NNS,NOUN,7,,,13,dative,alternating,ha ha i love to give little kisses on your neck to you.,,1,5,-1.609437912,0.37143659591674805,0.019222259521484375,0.05322837829589844,-0.17931270599365234,-0.2303013801574707,0.17429733276367188,-0.1137690544128418,0.4405941963195801
16104,Where can I get me a driver?,get,get,me,a,a driver,a,get me a driver,VB,3,i,PRP,PRON,4,NN,NOUN,5,,,8,dative,benefactive_alternating,Where can I get a driver for me?,,1,2,-0.6931471806,-0.9884624481201172,-0.7385039329528809,-0.8720729351043701,-0.8345808982849121,-0.7382175922393799,-0.7509396076202393,-0.8556773662567139,-0.3515200614929199
12196,"His father owns a bookstore and he said... when I get out, come on down, and he'd get me a job.",get,get,me,a,a job,i,get me a job,VB,23,he,PRP,PRON,24,NN,NOUN,25,,,28,dative,benefactive_alternating,"His father owns a bookstore and he said... when I get out, come on down, and he'd get a job for me.",,1,2,-0.6931471806,-0.1721057891845703,-0.16843867301940918,-0.3253910541534424,-0.19545292854309082,-0.14741253852844238,-0.36411237716674805,-0.1341996192932129,0.0305938720703125
13658,"Don't worry, I'll tell you every move to make.",tell,tell,you,a,every move to make,i,tell you every move to make,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,13,dative,alternating,"Don't worry, I'll tell every move to make to you.",,1,4,-1.386294361,0.3933732509613037,0.3244974613189697,0.4248659610748291,0.20783567428588867,0.3002748489379883,0.4236581325531006,0.36122965812683105,0.27523159980773926
16469,"It scared the hell out of me, actually, to tell you the truth.",tell,tell,you,a,the truth,i,tell you the truth,VB,11,,PRP,PRON,12,NN,NOUN,13,,,16,dative,alternating,"It scared the hell out of me, actually, to tell the truth to you.",,1,2,-0.6931471806,0.4532907009124756,-0.03733563423156738,-0.13767385482788086,-0.38544273376464844,-0.37609243392944336,0.07779383659362793,0.2199399471282959,0.1257634162902832
10482,"""Show me the place.",show,Show,me,a,the place,i,Show me the place,VB,1,,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,"""Show the place to me.",,1,2,-0.6931471806,0.7884190082550049,0.3755483627319336,0.25573253631591797,-0.1209554672241211,-0.23514962196350098,0.22368955612182617,-0.5422968864440918,-0.8887271881103516
11287,Why are you telling me this?,tell,telling,me,a,this,i,telling me this,VBG,3,you,PRP,PRON,4,DT,PRON,5,,,7,dative,alternating,Why are you telling this to me?,,1,1,0.0,-0.24992918968200684,-0.44841837882995605,-0.5010833740234375,-0.6365296840667725,-1.0815396308898926,-0.19517040252685547,0.3631100654602051,0.9914045333862305
9784,I'll give you my email.,give,give,you,a,my email,i,give you my email,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,I'll give my email to you.,,1,2,-0.6931471806,0.16639113426208496,-0.016421079635620117,-0.48450708389282227,-0.219926118850708,-0.2540466785430908,-0.00818777084350586,-0.03198385238647461,0.659060001373291
18344,Don't give me orders!,give,give,me,a,orders,i,give me orders,VB,2,,PRP,PRON,3,NNS,NOUN,4,,,6,dative,alternating,Don't give orders to me!,,1,1,0.0,0.31580185890197754,-0.30590200424194336,0.21230340003967285,-0.2320723533630371,-0.9722528457641602,-0.2703089714050293,0.15058612823486328,0.2214498519897461
15339,"Next up is Móri, give him a round of applause.",give,give,him,a,a round of applause,i,give him a round of applause,VB,5,,PRP,PRON,6,NN,NOUN,7,,,12,dative,alternating,"Next up is Móri, give a round of applause to him.",,1,4,-1.386294361,0.31646156311035156,-0.3150782585144043,-0.11092948913574219,-0.4534435272216797,-0.5831351280212402,0.025270938873291016,-0.17578840255737305,-0.4792933464050293
11609,"Thank you, for giving me a moment of your valuable time, my dear friends!",give,giving,me,a,a moment of your valuable time,i,giving me a moment of your valuable time,VBG,4,,PRP,PRON,5,NN,NOUN,6,,,17,dative,alternating,"Thank you, for giving a moment of your valuable time to me, my dear friends!",,1,6,-1.791759469,0.16991472244262695,-0.1964552402496338,0.018856287002563477,-0.0546114444732666,-0.2003328800201416,-0.03627443313598633,0.09755682945251465,-0.04894208908081055
728,hey it's me um just give me a call when you get a chance bye.,give,give,me,a,a call,i,give me a call,VB,6,,PRP,PRON,7,NN,NOUN,8,,,17,dative,alternating,hey it's me um just give a call to me when you get a chance bye.,,1,2,-0.6931471806,0.4577910900115967,-0.022699356079101562,0.07346725463867188,-0.036940574645996094,-0.32523298263549805,-0.17711114883422852,0.0882730484008789,-0.08933162689208984
13855,I reckon I better go down and teach him a lesson.,teach,teach,him,a,a lesson,i,teach him a lesson,VB,7,,PRP,PRON,8,NN,NOUN,9,,,12,dative,alternating,I reckon I better go down and teach a lesson to him.,,1,2,-0.6931471806,0.26182985305786133,-0.2662038803100586,0.003797292709350586,-0.37960100173950195,-0.4973948001861572,0.10515737533569336,-0.21932148933410645,-0.6709847450256348
10292,You seem nice so I'll cut you a huge deal,cut,cut,you,a,a huge deal,i,cut you a huge deal,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,11,dative,benefactive_alternating,You seem nice so I'll cut a huge deal for you,,1,3,-1.098612289,0.006597995758056641,-0.38196754455566406,-0.15683889389038086,-0.2580752372741699,-0.0037741661071777344,-0.3319692611694336,-0.10722064971923828,0.04199790954589844
6054,"He did not pay her anything, of course, --she was his sister.",pay,pay,her,a,anything,i,pay her anything,VB,3,he,PRP,PRON,4,NN,PRON,5,,,15,dative,alternating,"He did not pay anything to her, of course, --she was his sister.",,1,1,0.0,-0.0249481201171875,-0.06214547157287598,0.026387691497802734,0.017688512802124023,-0.1632070541381836,-0.01830577850341797,0.001192331314086914,-0.13344478607177734
2508,We'll get him a bird table.,get,get,him,a,a bird table,i,get him a bird table,VB,2,we,PRP,PRON,3,NN,NOUN,4,,,8,dative,benefactive_alternating,We'll get a bird table for him.,,1,3,-1.098612289,-0.4668288230895996,-0.3176543712615967,-0.9267873764038086,-0.5801362991333008,-0.6632628440856934,-0.5865998268127441,-0.5569422245025635,0.29562807083129883
14036,Let me give you a kiss.,give,give,you,a,a kiss,i,give you a kiss,VB,2,me,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,Let me give a kiss to you.,,1,2,-0.6931471806,0.5716392993927002,-0.280312180519104,-0.3790297508239746,-0.17802000045776367,-0.598557710647583,-0.08109045028686523,0.07728910446166992,0.8525161743164062
12252,"I started from zero to a finished product, it'll bring me satisfaction.",bring,bring,me,a,satisfaction,i,bring me satisfaction,VB,11,it,PRP,PRON,12,NN,NOUN,13,,,15,dative,alternating,"I started from zero to a finished product, it'll bring satisfaction to me.",,1,1,0.0,0.09643173217773438,-0.26555347442626953,-0.14168596267700195,-0.36785459518432617,-0.26152610778808594,-0.2765383720397949,-0.12117338180541992,-0.3012580871582031
11326,I have to tell you something.,tell,tell,you,a,something,i,tell you something,VB,3,,PRP,PRON,4,NN,PRON,5,,,7,dative,alternating,I have to tell something to you.,,1,1,0.0,0.5864393711090088,0.258833646774292,0.6207129955291748,0.17731118202209473,-0.45774757862091064,0.3857278823852539,0.747128963470459,0.23416471481323242
8242,"Let   the fact that I am a king, my strong desire, the unstable and   incalculable future that awaits me, let all these hasten our union,   let the fact that we are each of us only children be provided for and   anticipated, so that if Fate wills us anything amiss, we may at least   leave you some pledge of our affection.",leave,leave,you,a,some pledge of our affection,i,leave you some pledge of our affection,VB,64,,PRP,PRON,65,NN,NOUN,66,,,72,dative,alternating/benefactive_alternating,"Let   the fact that I am a king, my strong desire, the unstable and   incalculable future that awaits me, let all these hasten our union,   let the fact that we are each of us only children be provided for and   anticipated, so that if Fate wills us anything amiss, we may at least   leave some pledge of our affection for you.",,1,5,-1.609437912,-0.030666828155517578,-0.060935020446777344,-0.045261383056640625,-0.15322160720825195,-0.06181001663208008,-0.13304615020751953,-0.10723114013671875,-0.05436420440673828
18779,God has shown me no pity,show,shown,me,a,no pity,i,shown me no pity,VBN,2,god,PRP,PRON,3,NN,NOUN,4,,,6,dative,alternating,God has shown no pity to me,,1,2,-0.6931471806,0.1627044677734375,-0.7453961372375488,-0.5981197357177734,-0.38320493698120117,-0.6743698120117188,-0.8945016860961914,-0.13413572311401367,0.2323751449584961
2959,"But, very simply, what it really means, let me give you an illustration.",give,give,you,a,an illustration,i,give you an illustration,VB,12,me,PRP,PRON,13,NN,NOUN,14,,,17,dative,alternating,"But, very simply, what it really means, let me give an illustration to you.",,1,2,-0.6931471806,0.08906292915344238,-0.1388559341430664,-0.27256107330322266,-0.5859701633453369,-0.3048851490020752,-0.22301697731018066,-0.027525901794433594,0.11217927932739258
13269,Cut the pipe and get me the airbag.,get,get,me,a,the airbag,i,get me the airbag,VB,4,,PRP,PRON,5,NN,NOUN,6,,,9,dative,benefactive_alternating,Cut the pipe and get the airbag for me.,,1,2,-0.6931471806,-0.06511974334716797,-0.0988469123840332,-0.4028439521789551,-0.532604455947876,-0.2504558563232422,-0.47521352767944336,-0.29430341720581055,-0.3457760810852051
13625,"Oh, girls got you some cupcakes or something.",get,got,you,a,some cupcakes,i,got you some cupcakes,VBD,3,girls,PRP,PRON,4,NNS,NOUN,5,,,10,dative,benefactive_alternating,"Oh, girls got some cupcakes for you or something.",,1,2,-0.6931471806,-0.4614143371582031,-0.8276190757751465,-0.8158340454101562,-0.9090843200683594,-0.5446152687072754,-0.5878419876098633,-0.2932400703430176,-0.047687530517578125
1223,Go and buy myself one.,buy,buy,myself,a,one,i,buy myself one,VB,2,,PRP,PRON,3,NN,NOUN,4,,,6,dative,benefactive_alternating,Go and buy one for myself.,,1,1,0.0,-0.7532846927642822,-1.0765252113342285,-1.6308674812316895,-0.778228759765625,-0.8471434116363525,-1.1266388893127441,-1.234647274017334,-1.055917739868164
11924,He didn't tell your colleagues anything.,tell,tell,your colleagues,a,anything,i,tell your colleagues anything,VB,3,he,NNS,NOUN,4,NN,PRON,6,,,8,dative,alternating,He didn't tell anything to your colleagues.,,2,1,0.6931471806,0.15930676460266113,-0.09269905090332031,-0.011248111724853516,0.1384141445159912,-0.3450043201446533,-0.07299613952636719,-0.25087976455688477,-0.10515546798706055
23635,"Price founded the Institute on Ethnicity, Culture, and the Modern Experience in 1997 at Rutgers University-Newark, an interdisciplinary academic center that, through public partnerships and programming, offers the Newark metropolitan area the finest thinkers and artists engaged with key issues of modern life.",offer,offers,the newark metropolitan area,i,the finest thinkers and artists engaged with key issues of modern life,a,offers the newark metropolitan area the finest thinkers and artists engaged with key issues of modern life,VBZ,31,that,NN,NOUN,32,NNS,NOUN,36,,,49,dative,alternating,"Price founded the Institute on Ethnicity, Culture, and the Modern Experience in 1997 at Rutgers University-Newark, an interdisciplinary academic center that, through public partnerships and programming, offers the finest thinkers and artists engaged with key issues of modern life to the Newark metropolitan area.",,4,12,-1.098612289,-0.25457096099853516,-0.13292789459228516,-0.12967872619628906,-0.18389368057250977,-0.12437295913696289,-0.11182069778442383,-0.03654623031616211,0.08412313461303711
13550,And guess who also got you a pizza.,get,got,you,a,a pizza,i,got you a pizza,VBD,4,who,PRP,PRON,5,NN,NOUN,6,,,9,dative,benefactive_alternating,And guess who also got a pizza for you.,,1,2,-0.6931471806,-0.7760868072509766,-0.8928475379943848,-1.1299936771392822,-0.7734274864196777,-0.3379557132720947,-0.9707789421081543,-0.8052148818969727,-0.3650350570678711
6668,"The greatest event of Houdin’s life was his embassy to Algeria, “at the special request of the French Government, which desired to lessen the influence of the Marabouts, whose conjuring tricks, accepted as actual magic by the Arabs, gave them too much influence. ” He went to play off his tricks against those of Arab priests, or holy men, and, by “greater marvels than they could show, destroy the prestige which they had acquired.",give,gave,them,a,too much influence,i,gave them too much influence,VBD,45,"whose conjuring tricks , accepted as actual magic by the arabs ,",PRP,PRON,46,NN,NOUN,47,,,88,dative,alternating,"The greatest event of Houdin’s life was his embassy to Algeria, “at the special request of the French Government, which desired to lessen the influence of the Marabouts, whose conjuring tricks, accepted as actual magic by the Arabs, gave too much influence to them. ” He went to play off his tricks against those of Arab priests, or holy men, and, by “greater marvels than they could show, destroy the prestige which they had acquired.",,1,3,-1.098612289,0.021287202835083008,-0.03858661651611328,-0.035007476806640625,-0.073699951171875,-0.062003135681152344,-0.05287933349609375,-0.07399129867553711,-0.07186603546142578
17902,-You served me tea just now.,serve,served,me,a,tea,i,served me tea,VBD,1,-you,PRP,PRON,2,NN,NOUN,3,,,7,dative,alternating,-You served tea to me just now.,,1,1,0.0,-0.5293674468994141,-0.9839920997619629,-0.08927011489868164,-0.18532085418701172,-0.7270236015319824,-0.16915273666381836,-0.4939417839050293,0.21096038818359375
21223,"The 2012 documentary ""Pay It No Mind - The Life and Times of Marsha P. Johnson"" features segments from a 1992 interview with Johnson, which was filmed shortly before their death.",pay,Pay,it,i,no mind,i,Pay it no mind,VB,4,,PRP,PRON,5,NN,NOUN,6,,,35,dative,alternating,"The 2012 documentary ""Pay no mind to It - The Life and Times of Marsha P. Johnson"" features segments from a 1992 interview with Johnson, which was filmed shortly before their death.",,1,2,-0.6931471806,0.015093326568603516,-0.08018779754638672,-0.011612415313720703,-0.024536609649658203,-0.09186363220214844,-0.04467439651489258,0.08892011642456055,-0.08209943771362305
19523,"I can fix whatever situation you want, but you've got to give me the information, all right?",give,give,me,a,the information,i,give me the information,VB,13,,PRP,PRON,14,NN,NOUN,15,,,21,dative,alternating,"I can fix whatever situation you want, but you've got to give the information to me, all right?",,1,2,-0.6931471806,0.15657377243041992,-0.04939389228820801,-0.08374881744384766,-0.10669851303100586,-0.15790247917175293,0.07556724548339844,-0.09086775779724121,-0.07944750785827637
12679,I'll give you my life.,give,give,you,a,my life,i,give you my life,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,I'll give my life to you.,,1,2,-0.6931471806,-0.2839682102203369,-0.587799072265625,-0.40120792388916016,-0.4557149410247803,-0.33637070655822754,-0.32306909561157227,0.029143810272216797,0.910975456237793
16717,The King will give me the title within the month.,give,give,me,a,the title,i,give me the title,VB,3,the king,PRP,PRON,4,NN,NOUN,5,,,11,dative,alternating,The King will give the title to me within the month.,,1,2,-0.6931471806,-0.2685577869415283,-0.2569618225097656,-0.30074596405029297,-0.40434813499450684,-0.35752367973327637,0.06395387649536133,-0.1501016616821289,0.6603999137878418
10003,"Hey, lend me a billion.",lend,lend,me,a,a billion,i,lend me a billion,VB,2,,PRP,PRON,3,CD,NUM,4,,,7,dative,alternating,"Hey, lend a billion to me.",,1,2,-0.6931471806,0.3993220329284668,-0.9011077880859375,0.005880832672119141,0.2213602066040039,-0.5002584457397461,0.06892633438110352,0.7038297653198242,-0.033611297607421875
23448,and they brought you another box.,bring,brought,you,a,another box,i,brought you another box,VBD,2,they,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,and they brought another box to you.,,1,2,-0.6931471806,0.2029435634613037,-0.2356419563293457,-0.6770291328430176,-0.44512224197387695,-0.19224023818969727,-0.7068619728088379,-0.622075080871582,0.07819223403930664
606,he wants more milk should i get him more milk?,get,get,him,a,more milk,i,get him more milk,VB,6,i,PRP,PRON,7,NN,NOUN,8,,,11,dative,benefactive_alternating,he wants more milk should i get more milk for him?,,1,2,-0.6931471806,-0.3232851028442383,-0.48917174339294434,-0.4386627674102783,-0.33789706230163574,-0.20063281059265137,-0.5042226314544678,-0.10978460311889648,-0.2157750129699707
20415,Uta Barnim asked me to give you this letter.,give,give,you,a,this letter,i,give you this letter,VB,5,,PRP,PRON,6,NN,NOUN,7,,,10,dative,alternating,Uta Barnim asked me to give this letter to you.,,1,2,-0.6931471806,-0.25437211990356445,-0.4296140670776367,-0.28864383697509766,-0.38633084297180176,-0.36447978019714355,0.023389339447021484,-0.2650589942932129,0.049509525299072266
401,who gave you that dress?,give,gave,you,a,that dress,i,gave you that dress,VBD,1,who,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,who gave that dress to you?,,1,2,-0.6931471806,0.16543889045715332,-0.7718105316162109,-0.09522438049316406,-0.3116574287414551,-0.8575787544250488,0.29015493392944336,0.16792535781860352,0.4892911911010742
9089,I don't know if you fill him with such a repulsion that it gives him goose-flesh to be near you or if he's burning with a love that for some reason he will not allow himself to show.,give,gives,him,a,goose-flesh,i,gives him goose-flesh,VBZ,14,it,PRP,PRON,15,NN,NOUN,16,,,41,dative,alternating,I don't know if you fill him with such a repulsion that it gives goose-flesh to him to be near you or if he's burning with a love that for some reason he will not allow himself to show.,,1,1,0.0,0.09310555458068848,0.07253170013427734,0.0565185546875,-0.09237933158874512,-0.08688116073608398,-0.01280069351196289,0.0869894027709961,-0.06064319610595703
19060,"If the whole planet is watching, let's show them something interesting.",show,show,them,a,something interesting,i,show them something interesting,VB,9,s,PRP,PRON,10,NN,PRON,11,,,14,dative,alternating,"If the whole planet is watching, let's show something interesting to them.",,1,2,-0.6931471806,0.27057433128356934,-0.1974630355834961,-0.000621795654296875,-0.03275036811828613,-0.1733396053314209,-0.10733842849731445,0.007640838623046875,0.018204689025878906
